ODS,Organisation,ClosedDate,PartyKey,ASID,Supplier,Product,Version,EndpointCreated,CCGCode,CCG
K81633,"SOUTH READING & SHINFIELD GROUP MED PRAC","",K81633-813381,200000022233,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20200306,15A,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 15A"
K81636,"RUSSELL STREET SURGERY","",K81636-815883,200000023795,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20200925,15A,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 15A"
K81638,"BURMA HILL PRACTICE","",K81638-826784,200000016635,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191017,15A,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 15A"
K81640,"ELDON ROAD SURGERY","",K81640-823726,200000010512,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20180524,15A,"NHS BERKSHIRE WEST CCG"
K81644,"TILEHURST VILLAGE SURGERY","",K81644-826785,200000016636,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191017,15A,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 15A"
K81645,"240 WEXHAM ROAD","",K81645-829695,200000019607,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,D4U1Y,"NHS FRIMLEY ICB - D4U1Y"
K81647,"PEPPARD ROAD SURGERY","",YGA-0021074,939271384017,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core + GP2GPLM (AS)",20140122,15A,"NHS BERKSHIRE WEST CCG"
K81651,"MELROSE SURGERY","",K81651-826786,200000016637,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191017,15A,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 15A"
K81655,"ASCOT MEDICAL CENTRE","",K81655-829696,200000019608,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,D4U1Y,"NHS FRIMLEY ICB - D4U1Y"
K81656,"CROWN WOOD MEDICAL CENTRE","",K81656-829697,200000019609,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,D4U1Y,"NHS FRIMLEY ICB - D4U1Y"
K81657,"EVERGREEN PRACTICE","",K81657-829698,200000019610,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,D4U1Y,"NHS FRIMLEY ICB - D4U1Y"
K82001,"RECTORY MEADOW SURGERY","",K82001-827298,200000017182,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82003,"WOLVERTON HEALTH CENTRE","",K82003-810979,200000020485,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82004,"AMERSHAM HEALTH CENTRE","",K82004-827299,200000017183,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82006,"IVER MEDICAL CENTRE","",K82006-827300,200000017184,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82007,"THE SWAN PRACTICE","",K82007-827301,200000017185,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82008,"THE HALL PRACTICE","",K82008-827302,200000017186,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82009,"STONY MEDICAL CENTRE","",K82009-825687,200000015533,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190924,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82010,"TOWER HOUSE SURGERY","",K82010-827303,200000017187,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82011,"MILLBARN MEDICAL CENTRE","",K82011-827304,200000017188,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82012,"HIGHFIELD SURGERY","",K82012-827305,200000017189,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82013,"THE RED HOUSE SURGERY","",K82013-810981,200000020486,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82014,"OAKFIELD SURGERY","",K82014-827306,200000017190,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82015,"PARKSIDE MEDICAL CENTRE","",K82015-810987,200000020487,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82016,"NEWPORT PAGNELL MEDCTR","",K82016-810990,200000020488,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82017,"DESBOROUGH SURGERY","",K82017-827307,200000017191,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82018,"MEADOWCROFT SURGERY","",K82018-827308,200000017192,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82019,"THE MANDEVILLE PRACTICE","",K82019-827309,200000017193,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82020,"CHILTERN HOUSE MED CENTRE","",K82020-827310,200000017194,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82021,"THE CROSS KEYS PRACTICE","",K82021-827311,200000017195,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82022,"KINGSWOOD SURGERY","",K82022-827312,200000017196,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82023,"THE DOCTORS HOUSE MARLOW MEDICAL GROUP","",K82023-827313,200000017197,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82024,"DR FIRTH AND PARTNERS","",K82024-827314,200000017198,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82025,"SOVEREIGN MEDICAL CENTRE","",K82025-810991,200000020489,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82026,"WHADDON HEALTHCARE","",K82026-815279,200000023365,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20200714,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82027,"PURBECK HEALTH CENTRE","",K82027-810994,200000020491,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82028,"HADDENHAM MEDICAL CENTRE","",K82028-827315,200000017199,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82029,"CHERRYMEAD SURGERY","",K82029-827316,200000017200,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82030,"WYE VALLEY SURGERY","",K82030-827317,200000017201,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82031,"THREEWAYS SURGERY","",K82031-827318,200000017202,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82032,"OAKRIDGE PARK MEDICAL CENTRE","",K82032-810995,200000020492,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82033,"BURNHAM HEALTH CENTRE","",K82033-827319,200000017203,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82035,"THE JOHN HAMPDEN SURGERY","",K82035-827320,200000017204,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82036,"RIVERSIDE SURGERY","",K82036-827321,200000017205,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82037,"WATER MEADOW SURGERY","",K82037-827408,200000017294,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82038,"POPLAR GROVE PRACTICE","",K82038-827322,200000017206,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82039,"BEDFORD STREET SURGERY","",K82039-810996,200000020493,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82040,"WHITEHILL SURGERY","",K82040-827323,200000017207,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82042,"WHITCHURCH SURGERY","",K82042-827324,200000017208,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE CCG"
K82043,"NORDEN HOUSE SURGERY","",K82043-827325,200000017209,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE CCG"
K82044,"CARRINGTON HOUSE SURGERY","",K82044-827326,200000017210,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82045,"SOUTHMEAD SURGERY","",K82045-827327,200000017211,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82046,"THE SIMPSON CENTRE","",K82046-827328,200000017212,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82047,"UNITY HEALTH","",K82047-827329,200000017213,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82048,"STOKENCHURCH MEDICAL CTRE","",K82048-827330,200000017214,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82049,"HUGHENDEN VALLEY SURGERY","",K82049-827331,200000017215,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82050,"WATER EATON HEALTH CENTRE","",K82050-810997,200000020494,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,04F,"NHS MILTON KEYNES CCG"
K82051,"THE MISBOURNE SURGERY","",K82051-827332,200000017216,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82053,"PRIORY SURGERY","",K82053-827333,200000017217,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82054,"ASHFIELD MEDICAL CENTRE","",K82054-810998,200000020495,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82055,"DENHAM MEDICAL CENTRE","",K82055-827334,200000017218,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82057,"COBBS GARDEN SURGERY","",K82057-810999,200000020496,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82058,"GLADSTONE ROAD SURGERY","",K82058-827335,200000017219,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82059,"WESTFIELD ROAD SURGERY","",K82059-811000,200000020497,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82060,"NEATH HILL HEALTH CENTRE","",K82060-811001,200000020498,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82061,"ASHCROFT SURGERY","",K82061-827336,200000017220,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82062,"DRAYTON ROAD SURGERY","",K82062-811004,200000020499,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,04F,"NHS MILTON KEYNES CCG"
K82064,"FISHERMEAD MEDICAL CENTRE","",K82064-811005,200000020500,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82065,"CENTRAL MILTON KEYNES MEDICAL CENTRE","",K82065-811006,200000020501,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82066,"BOURNE END & WOOBURN GREEN MEDICAL CTR","",K82066-827337,200000017221,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82067,"HILLTOPS MEDICAL CENTRE","",K82067-811007,200000020502,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82068,"WADDESDON SURGERY","",K82068-827338,200000017222,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82070,"3W HEALTH","",K82070-827339,200000017223,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82073,"WESTONGROVE PARTNERSHIP","",K82073-827340,200000017224,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82074,"KINGFISHER SURGERY","",K82074-811008,200000020503,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82076,"WATLING VALE MEDICAL CTR","",K82076-811009,200000020504,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82078,"THE ALLAN PRACTICE","",K82078-827341,200000017225,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82079,"EDLESBOROUGH SURGERY","",K82079-827342,200000017226,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82603,"CRESSEX HEALTH CENTRE","",K82603-827343,200000017227,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82610,"THE GROVE SURGERY","",K82610-811010,200000020505,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82615,"WALNUT TREE HEALTH CENTRE","",K82615-811011,200000020506,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82617,"THE STONEDEAN PRACTICE","",K82617-811012,200000020507,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82618,"PROSPECT HOUSE SURGERY","",K82618-827344,200000017228,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82621,"LITTLE CHALFONT SURGERY","",K82621-827345,200000017229,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,14Y,"NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y"
K82631,"MILTON KEYNES VILLAGE SURG","",K82631-811013,200000020508,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K82633,"WESTCROFT HEALTH CENTRE","",K82633-811014,200000020509,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,M1J4Y,"NHS BEDFORDSHIRE LUTON AND MILTON KEYNES ICB - M1J4Y"
K83002,"LAKESIDE HEALTHCARE","",K83002-825873,200000015719,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83003,"QUEENSVIEW MEDICAL CENTRE","",K83003-825692,200000015538,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190924,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83005,"QUEENSWAY MEDICAL CENTRE","",K83005-826085,200000015931,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83006,"HEADLANDS SURGERY","",K83006-825844,200000015690,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83007,"HARBOROUGH FIELD SURGERY","",K83007-826091,200000015937,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83008,"THE PINES SURGERY","",K83008-825996,200000015842,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83009,"MOULTON SURGERY","",K83009-825675,200000015521,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190924,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83010,"ELEANOR CROSS HEALTHCARE","",K83010-811016,200000020511,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191213,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83011,"THE REDWELL MEDICAL CENTRE","",K83011-826088,200000015934,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83012,"KING EDWARD ROAD SURGERY","",K83012-825659,200000015505,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190924,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83013,"ESKDAILL MEDICAL","",K83013-825633,200000015479,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190924,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83014,"LEICESTER TCE HEALTHCARE CTR","",K83014-825662,200000015508,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190924,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83015,"DANETRE MEDICAL PRACTICE","",K83015-825617,200000015463,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190924,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83017,WANSFORD,"",K83017-826254,200000016099,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190930,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH ICB - 06H"
K83018,"SPRINGFIELD SURGERY","",K83018-826099,200000015945,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83019,"THE LONG BUCKBY PRACTICE","",K83019-825880,200000015726,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83020,"RILLWOOD MEDICAL CENTRE","",K83020-825932,200000015778,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83021,"ROTHWELL MEDICAL CENTRE","",K83021-825937,200000015783,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83022,"TOWCESTER MEDICAL CENTRE","",K83022-826116,200000015962,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83023,OUNDLE,"",K83023-826255,200000016100,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190930,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83024,"RUSHDEN MEDICAL CENTRE","",K83024-825938,200000015784,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83025,"THE MOUNTS MEDICAL CENTRE","",K83025-825987,200000015833,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83026,"ALBANY HOUSE MEDICAL CENTRE","",K83026-825736,200000015582,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190924,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83027,"LANGHAM PLACE SURGERY","",K83027-825660,200000015506,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190924,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83028,"SPINNEY BROOK MEDICAL CENTRE","",K83028-826098,200000015944,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20190925,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83029,"ABINGTON PARK SURGERY","",K83029-825747,200000015592,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20190924,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
K83030,"THE COTTONS MEDICAL CENTRE","",K83030-831506,200000034265,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20220615,78H,"NHS NORTHAMPTONSHIRE ICB - 78H"
